time,ax,ay,az
2019-11-21 14:24:35.3040,2.96,0.31,-0.92
2019-11-21 14:24:35.4040,0.64,0.07,-0.87
2019-11-21 14:24:35.5040,0.04,0.06,0.23
2019-11-21 14:24:35.6040,0.04,0.09,-0.09
2019-11-21 14:24:35.7040,0.0,-0.07,-0.08
2019-11-21 14:24:35.8040,-0.2,0.22,0.06
2019-11-21 14:24:35.9050,-1.59,1.69,0.24
2019-11-21 14:24:36.0040,-0.51,0.79,-0.43
2019-11-21 14:24:36.1040,-0.67,-0.2,-0.14
2019-11-21 14:24:36.2040,-0.11,0.31,-0.02
2019-11-21 14:24:36.3040,1.85,1.67,-1.08
2019-11-21 14:24:36.4050,-0.81,1.93,1.33
2019-11-21 14:24:36.5040,0.34,0.43,0.1
2019-11-21 14:24:36.6040,0.05,0.05,0.02
2019-11-21 14:24:36.7050,-0.02,0.12,0.06
2019-11-21 14:24:36.8050,-0.08,0.0,-0.17
2019-11-21 14:24:36.9050,-0.38,0.59,0.27
2019-11-21 14:24:37.0050,-1.93,1.3,0.27
2019-11-21 14:24:37.1050,-1.58,-0.46,0.17
2019-11-21 14:24:37.2050,-0.64,-0.26,-0.13
2019-11-21 14:24:37.3050,0.14,0.85,-0.39
2019-11-21 14:24:37.4060,3.04,0.77,-0.65
2019-11-21 14:24:37.5050,0.85,-0.52,0.5
2019-11-21 14:24:37.6050,-0.08,-0.04,-0.3
2019-11-21 14:24:37.7050,-0.11,-0.13,-0.22
2019-11-21 14:24:37.8050,-0.06,0.08,-0.08
2019-11-21 14:24:37.9050,-0.23,0.1,-0.04
2019-11-21 14:24:38.0060,-1.91,1.65,0.47
2019-11-21 14:24:38.1050,-0.3,0.55,-0.25
2019-11-21 14:24:38.2050,-0.7,-0.22,-0.11
2019-11-21 14:24:38.3050,-0.22,0.23,-0.05
2019-11-21 14:24:38.4060,1.84,1.9,-0.99
2019-11-21 14:24:38.5050,1.58,1.13,-0.22
2019-11-21 14:24:38.6050,0.13,0.46,0.18
2019-11-21 14:24:38.7060,0.02,0.12,-0.04
2019-11-21 14:24:38.8060,-0.06,0.15,0.01
2019-11-21 14:24:38.9060,-0.18,0.03,-0.2
2019-11-21 14:24:39.0060,-0.59,0.63,0.24
2019-11-21 14:24:39.1060,-2.04,0.87,0.11
2019-11-21 14:24:39.2060,-1.33,-0.39,0.07
2019-11-21 14:24:39.3060,-0.54,-0.23,-0.13
2019-11-21 14:24:39.4060,-0.01,0.84,-0.26
